affiliationID,normalizedName,displayName,GRIDid,wiki,paperTotal,paperFamilyTotal,citationTotal,Iso3166Code,Latitude,Longitude
1282932313,musee du quai branly,Musée du quai Branly,"",http://en.wikipedia.org/wiki/Musée_du_quai_Branly,138,137,101,FR,48.86083,2.2975
1292109108,st john of god subiaco hospital,St John of God Subiaco Hospital,grid.460016.5,http://en.wikipedia.org/wiki/St_John_of_God_Subiaco_Hospital,226,223,2892,AU,-31.9415932,115.826263
1293129422,lancashire teaching hospitals nhs foundation trust,Lancashire Teaching Hospitals NHS Foundation Trust,grid.440181.8,http://en.wikipedia.org/wiki/Lancashire_Teaching_Hospitals_NHS_Foundation_Trust,631,626,7034,GB,53.792,-2.706
1313861171,south carolina department of natural resources,South Carolina Department of Natural Resources,grid.448411.c,http://en.wikipedia.org/wiki/South_Carolina_Department_of_Natural_Resources,511,510,13333,US,34.0086861,-81.04966
1334126862,new england baptist hospital,New England Baptist Hospital,grid.416054.2,http://en.wikipedia.org/wiki/New_England_Baptist_Hospital,812,793,24172,US,42.32938,-71.1066
2802723752,derriford hospital,Derriford Hospital,grid.413628.a,https://en.wikipedia.org/wiki/Derriford_Hospital,3277,3253,61965,GB,50.4162,-4.1141
2809107791,centro nacional de investigaciones cardiovasculares,Centro Nacional de Investigaciones Cardiovasculares,"",https://es.wikipedia.org/wiki/Centro_Nacional_de_Investigaciones_Cardiovasculares,2252,2237,77645,ES,40.3960266,-3.55069256
1099802,shenyang medical college,Shenyang Medical College,grid.415680.e,http://en.wikipedia.org/wiki/Shenyang_Medical_College,1518,1517,6132,CN,41.88859,123.409363
4647051,university of picardie jules verne,University of Picardie Jules Verne,grid.11162.35,http://en.wikipedia.org/wiki/University_of_Picardie_Jules_Verne,7507,7264,175476,FR,49.8768,2.2646
10902133,james i university,James I University,grid.9612.c,http://en.wikipedia.org/wiki/Jaume_I_University,11260,11031,169837,ES,39.99444,-0.06889
16528096,aichi medical university,Aichi Medical University,grid.411234.1,http://en.wikipedia.org/wiki/Aichi_Medical_University,7831,7815,109883,JP,35.1925,137.0474
18167132,mackenzie presbyterian university,Mackenzie Presbyterian University,grid.412403.0,http://en.wikipedia.org/wiki/Mackenzie_Presbyterian_University,6156,6092,27812,BR,-23.547,-46.652
23821868,american public university system,American Public University System,grid.448850.5,http://en.wikipedia.org/wiki/American_Public_University_System,348,347,2685,US,39.2880974,-77.8599
26805570,jomo kenyatta university of agriculture and technology,Jomo Kenyatta University of Agriculture and Technology,grid.411943.a,http://en.wikipedia.org/wiki/Jomo_Kenyatta_University_of_Agriculture_and_Technology,4087,4076,19726,KE,-1.095148,37.01463
28458939,hong kong community college,Hong Kong Community College,"",http://en.wikipedia.org/wiki/Hong_Kong_Community_College,95,95,1248,HK,22.3129158,114.165215
42014448,sardar vallabhbhai national institute of technology surat,"Sardar Vallabhbhai National Institute of Technology, Surat",grid.444726.7,"http://en.wikipedia.org/wiki/Sardar_Vallabhbhai_National_Institute_of_Technology,_Surat",1718,1708,10012,IN,21.1645832,72.78524
44202434,fundacao getulio vargas,Fundação Getúlio Vargas,grid.452413.5,http://en.wikipedia.org/wiki/Fundação_Getúlio_Vargas,6955,6594,27477,BR,-22.9414387,-43.1799622
47403697,santa catarina federal institute of education science and technology,"Santa Catarina Federal Institute of Education, Science and Technology",grid.462200.2,http://en.wikipedia.org/wiki/Federal_Institute_of_Santa_Catarina,379,377,1387,BR,-27.5997219,-48.5733337
59225215,bahria university,Bahria University,grid.444787.c,http://en.wikipedia.org/wiki/Bahria_University,1862,1856,9907,PK,33.71618,73.02889
63354593,sichuan normal university,Sichuan Normal University,grid.412600.1,http://en.wikipedia.org/wiki/Sichuan_Normal_University,7297,7254,35132,CN,30.56564,104.200256
65481309,autonomous university of tamaulipas,Autonomous University of Tamaulipas,grid.441241.6,http://en.wikipedia.org/wiki/Autonomous_University_of_Tamaulipas,2884,2875,14533,MX,22.2761517,-97.86296
77501641,kalyani government engineering college,Kalyani Government Engineering College,grid.411993.7,http://en.wikipedia.org/wiki/University_of_Kalyani,5976,5783,56390,IN,22.9864845,88.44639
90237989,osaka university of pharmaceutical sciences,Osaka University of Pharmaceutical Sciences,grid.444888.c,http://en.wikipedia.org/wiki/Osaka_University_of_Pharmaceutical_Sciences,2297,2280,34995,JP,34.8636665,135.5745
90708416,keck graduate institute of applied life sciences,Keck Graduate Institute of Applied Life Sciences,grid.419735.d,http://en.wikipedia.org/wiki/Keck_Graduate_Institute,690,681,28845,US,34.0927963,-117.723045
91277730,maulana azad national institute of technology,Maulana Azad National Institute of Technology,grid.419487.7,http://en.wikipedia.org/wiki/Maulana_Azad_National_Institute_of_Technology,2634,2627,30070,IN,23.21556,77.4082947
95013407,pablo de olavide university,Pablo de Olavide University,grid.15449.3d,http://en.wikipedia.org/wiki/Pablo_de_Olavide_University,6784,6723,71950,ES,37.355,-5.938
97188460,university of nantes,University of Nantes,grid.4817.a,http://en.wikipedia.org/wiki/University_of_Nantes,21094,20504,370874,FR,47.24,-1.55
98496276,universidade de mogi das cruzes,Universidade de Mogi das Cruzes,grid.412278.a,http://en.wikipedia.org/wiki/Universidade_de_Mogi_das_Cruzes,1564,1563,16821,BR,-23.5164585,-46.1818237
120691247,fernuniversitat hagen,FernUniversität Hagen,grid.31730.36,http://en.wikipedia.org/wiki/University_of_Hagen,2943,2878,30287,DE,51.37722,7.49528
131231118,aoyama gakuin university,Aoyama Gakuin University,grid.252311.6,http://en.wikipedia.org/wiki/Aoyama_Gakuin_University,6293,6134,70533,JP,35.66111,139.710556
134235054,sabanci university,Sabancı University,grid.5334.1,http://en.wikipedia.org/wiki/Sabancı_University,6251,6047,97645,TR,40.89055,29.3783855
147879195,sigma aldrich,Sigma-Aldrich,grid.451284.e,http://en.wikipedia.org/wiki/Sigma-Aldrich,679,669,25038,US,38.62881,-90.22508
150807315,guangxi university,Guangxi University,grid.256609.e,http://en.wikipedia.org/wiki/Guangxi_University,24672,24527,120312,CN,22.8389,108.2845
177235860,public health agency of canada,Public Health Agency of Canada,grid.415368.d,http://en.wikipedia.org/wiki/Public_Health_Agency_of_Canada,4238,4218,127846,CA,45.3435974,-75.7056656
183003952,ilia state university,Ilia State University,grid.428923.6,http://en.wikipedia.org/wiki/Ilia_State_University,1544,1523,15579,GE,41.70983,44.7855
184490438,chinese center for disease control and prevention,Chinese Center for Disease Control and Prevention,grid.198530.6,http://en.wikipedia.org/wiki/Chinese_Center_for_Disease_Control_and_Prevention,13162,13114,192298,CN,39.91624,116.398834
197097402,cayetano heredia university,Cayetano Heredia University,grid.11100.31,http://en.wikipedia.org/wiki/Cayetano_Heredia_University,7184,7140,103975,PE,-12.0234575,-77.05679
197659720,institut universitaire de formation des maitres,Institut Universitaire de Formation des Maîtres,"",http://en.wikipedia.org/wiki/Institut_Universitaire_de_Formation_des_Maîtres,1680,1665,8205,"","",""
290832772,cameron international,Cameron International,grid.474393.e,http://en.wikipedia.org/wiki/Cameron_International,2421,2417,40975,US,29.68083,-95.39242
339756655,leeds trinity university,Leeds Trinity University,grid.417900.b,http://en.wikipedia.org/wiki/Leeds_Trinity_University,639,631,5115,GB,53.84855,-1.64809
859381496,australian national drag racing association,Australian National Drag Racing Association,"",http://en.wikipedia.org/wiki/Australian_National_Drag_Racing_Association,1550,1541,22330,AU,-34.92585,138.599823
1310222260,national museum of the philippines,National Museum of the Philippines,"",http://en.wikipedia.org/wiki/National_Museum_of_the_Philippines,168,168,4899,PH,14.58667,120.9811
1320745970,food and agriculture organization,Food and Agriculture Organization,"",http://en.wikipedia.org/wiki/Food_and_Agriculture_Organization,3114,3086,91410,IT,41.87774,12.49506
1322422313,korea polytechnic university,Korea Polytechnic University,grid.440951.d,http://en.wikipedia.org/wiki/Korea_Polytechnic_University,1334,1318,11165,KR,37.34039,126.7335
1332479046,seattle cancer care alliance,Seattle Cancer Care Alliance,"",http://en.wikipedia.org/wiki/Seattle_Cancer_Care_Alliance,1345,1344,42186,US,38.89037,-77.03196
2250653659,tencent,Tencent,grid.471330.2,http://en.wikipedia.org/wiki/Tencent,5857,5394,31325,CN,22.5404949,113.934555
2799680610,united states army reserve,United States Army Reserve,grid.467098.4,https://en.wikipedia.org/wiki/United_States_Army_Reserve,31,31,325,US,35.22399,-78.98776
2800401438,hospital universitario de canarias,Hospital Universitario de Canarias,grid.411220.4,https://en.wikipedia.org/wiki/Hospital_Universitario_de_Canarias,3490,3475,58332,ES,28.45694,-16.29167
2801297833,tilganga institute of ophthalmology,Tilganga Institute of Ophthalmology,grid.420110.6,https://en.wikipedia.org/wiki/Tilganga_Institute_of_Ophthalmology,157,156,657,NP,27.7056179,85.35056
2801484940,arab international university,Arab International University,grid.459371.d,https://en.wikipedia.org/wiki/Arab_International_University,100,100,368,SY,33.1759567,36.2995
2801643677,raigmore hospital,Raigmore Hospital,grid.412942.8,https://en.wikipedia.org/wiki/Raigmore_Hospital,938,927,12703,GB,57.4736,-4.193
2802079931,nord university,Nord University,grid.465487.c,https://en.wikipedia.org/wiki/Nord_University,1641,1632,16050,NO,67.28907,14.5603151
2802094821,atlantic oceanographic and meteorological laboratory,Atlantic Oceanographic and Meteorological Laboratory,grid.436459.9,https://en.wikipedia.org/wiki/Atlantic_Oceanographic_and_Meteorological_Laboratory,1081,1068,52434,US,25.7346249,-80.16211
2802498779,pushpagiri medical college,Pushpagiri Medical College,grid.464651.4,https://en.wikipedia.org/wiki/Pushpagiri_Medical_College,68,68,87,IN,9.3823,76.5802
2802661869,unitypoint health,UnityPoint Health,grid.430652.6,https://en.wikipedia.org/wiki/UnityPoint_Health,162,162,652,US,41.60237,-93.60797
2802668928,ibn sina national college for medical studies,Ibn Sina National College for Medical Studies,grid.462304.7,https://en.wikipedia.org/wiki/Ibn_Sina_National_College_for_Medical_Studies,146,146,453,SA,21.44639,39.20806
3019813218,abbott laboratories,Abbott Laboratories,grid.473219.a,https://en.wikipedia.org/wiki/Abbott_Laboratories,2143,2137,92175,CN,41.8781,87.6298
16097986,university of valencia,University of Valencia,grid.5338.d,http://en.wikipedia.org/wiki/University_of_Valencia,62110,60983,1141208,ES,39.4794655,-0.3647278
29920723,moldova state university,Moldova State University,grid.38926.36,http://en.wikipedia.org/wiki/Moldova_State_University,709,707,4726,MD,47.0185,28.8235
32401161,gandhara university,Gandhara University,grid.444987.2,http://en.wikipedia.org/wiki/Gandhara_University,68,68,708,PK,33.9925,71.4808
47818738,sultan qaboos university,Sultan Qaboos University,grid.412846.d,http://en.wikipedia.org/wiki/Sultan_Qaboos_University,13509,13413,146014,OM,23.59111,58.17139
48633490,partners healthcare,Partners HealthCare,grid.452687.a,http://en.wikipedia.org/wiki/Partners_HealthCare,2315,2278,102567,US,42.3474121,-71.0819
49748200,liverpool business school,Liverpool Business School,"",http://en.wikipedia.org/wiki/Liverpool_Business_School,114,114,2669,GB,53.40286,-2.97015023
55106644,hogeschool van amsterdam,Hogeschool van Amsterdam,"",http://en.wikipedia.org/wiki/Hogeschool_van_Amsterdam,1216,1209,9085,NL,52.3456955,4.916167
59028903,ocean university of china,Ocean University of China,grid.4422.0,http://en.wikipedia.org/wiki/Ocean_University_of_China,28140,28000,285257,CN,36.06,120.334
83648350,universidade federal do estado do rio de janeiro,Universidade Federal do Estado do Rio de Janeiro,grid.467095.9,http://en.wikipedia.org/wiki/Federal_University_of_the_State_of_Rio_de_Janeiro,7655,7594,21618,BR,-22.95282,-43.17324
83809506,university of south alabama,University of South Alabama,grid.267153.4,http://en.wikipedia.org/wiki/University_of_South_Alabama,13020,12840,308917,US,30.69671,-88.17873
83844774,assam medical college,Assam Medical College,grid.413992.4,http://en.wikipedia.org/wiki/Assam_Medical_College,494,494,2105,IN,27.4886,94.9139
87650153,emerson college,Emerson College,grid.418810.4,http://en.wikipedia.org/wiki/Emerson_College,878,877,12562,US,42.3518066,-71.0659943
89095802,central university of gujarat,Central University of Gujarat,grid.448759.3,http://en.wikipedia.org/wiki/Central_University_of_Gujarat,794,780,5113,IN,23.2379818,72.6697159
104817121,university of sarajevo,University of Sarajevo,grid.11869.37,http://en.wikipedia.org/wiki/University_of_Sarajevo,4887,4854,32139,BA,43.867,18.417
107740395,sri venkateswara institute of medical sciences,Sri Venkateswara Institute of Medical Sciences,grid.416288.1,http://en.wikipedia.org/wiki/Sri_Venkateswara_Institute_of_Medical_Sciences,681,680,3542,IN,13.6418524,79.40633
109736498,canadian institute for advanced research,Canadian Institute for Advanced Research,grid.440050.5,http://en.wikipedia.org/wiki/Canadian_Institute_for_Advanced_Research,2798,2612,150181,CA,43.65538,-79.38645
109954829,agricultural university of athens,Agricultural University of Athens,grid.10985.35,http://en.wikipedia.org/wiki/Agricultural_University_of_Athens,6129,6056,146455,GR,37.98389,23.70556
124386471,khulna university,Khulna University,grid.412118.f,http://en.wikipedia.org/wiki/Khulna_University,1574,1567,10612,BD,22.802,89.533
139173083,lithuanian sports university,Lithuanian Sports University,grid.419313.d,http://en.wikipedia.org/wiki/Lithuanian_Sports_University,599,598,2200,LT,54.89833,23.93444
143247161,babasaheb bhimrao ambedkar university,Babasaheb Bhimrao Ambedkar University,grid.440550.0,http://en.wikipedia.org/wiki/Babasaheb_Bhimrao_Ambedkar_University,1462,1457,12728,IN,26.7718,80.9195
154182229,providence christian college,Providence Christian College,grid.465603.2,http://en.wikipedia.org/wiki/Providence_Christian_College,4,4,54,US,34.03295,-117.633591
166934088,imo state university,Imo State University,grid.411539.b,http://en.wikipedia.org/wiki/Imo_State_University,920,919,4063,NG,5.504301,7.043797
173439891,university of applied sciences western switzerland,University of Applied Sciences Western Switzerland,grid.5681.a,http://en.wikipedia.org/wiki/University_of_Applied_Sciences_Western_Switzerland,1338,1303,14594,CH,47.3621,7.347
177181097,durban university of technology,Durban University of Technology,grid.412114.3,http://en.wikipedia.org/wiki/Durban_University_of_Technology,2690,2667,25693,ZA,-29.85139,31.00722
179814638,south university of science and technology of china,South University of Science and Technology of China,grid.263817.9,http://en.wikipedia.org/wiki/Southern_University_of_Science_and_Technology,1808,1769,37692,CN,22.5730953,113.955421
180632629,xi an international studies university,Xi'an International Studies University,grid.443638.e,http://en.wikipedia.org/wiki/Xi'an_International_Studies_University,640,640,954,CN,34.34127,108.939842
185065464,veer surendra sai university of technology,Veer Surendra Sai University of Technology,grid.449922.0,http://en.wikipedia.org/wiki/Veer_Surendra_Sai_University_of_Technology,1671,1669,10235,IN,21.4972973,83.90402
186903577,university of luxembourg,University of Luxembourg,grid.16008.3f,http://en.wikipedia.org/wiki/University_of_Luxembourg,32580,31665,201555,LU,49.66033,6.13402
195019228,yunnan agricultural university,Yunnan Agricultural University,grid.410696.c,http://en.wikipedia.org/wiki/Yunnan_Agricultural_University,5063,5049,25375,CN,24.87966,102.833221
195373058,honam university,Honam University,grid.443803.8,http://en.wikipedia.org/wiki/Honam_University,781,772,5305,KR,35.1508,126.7685
203238179,rhodes university,Rhodes University,grid.91354.3a,http://en.wikipedia.org/wiki/Rhodes_University,11261,11134,161640,ZA,-33.31361,26.51972
204974687,dong eui university,Dong-eui University,grid.412050.2,http://en.wikipedia.org/wiki/Dong-eui_University,2718,2706,22752,KR,35.1394,129.0334
231543472,north eastern indira gandhi regional institute of health and medical sciences,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences,grid.464649.d,http://en.wikipedia.org/wiki/North_Eastern_Indira_Gandhi_Regional_Institute_of_Health_and_Medical_Sciences,330,330,818,IN,25.5907,91.9398
