affiliationID,displayName,normalizedName,wiki,paperTotal,citationTotal,Latitude,Longitude,GRIDid
2801323708,Ljubljana University Medical Centre,ljubljana university medical centre,https://en.wikipedia.org/wiki/Ljubljana_University_Medical_Centre,104,1280,46.053688,14.5212336,grid.29524.38
3019658157,Masih Daneshvari Hospital,masih daneshvari hospital,"",95,492,35.81545,51.4979858,grid.489087.a
4264650,Islamic University of Science and Technology,islamic university of science and technology,http://en.wikipedia.org/wiki/Islamic_University_of_Science_and_Technology,288,1681,33.92,75.01,grid.460878.5
34809795,Hannover Medical School,hannover medical school,http://en.wikipedia.org/wiki/Hannover_Medical_School,24173,648901,52.3839,9.8047,grid.10423.34
37574244,Sichuan Agricultural University,sichuan agricultural university,http://en.wikipedia.org/wiki/Sichuan_Agricultural_University,12749,82319,29.9788036,102.993431,grid.80510.3c
43236060,Intercell,intercell,http://en.wikipedia.org/wiki/Intercell,170,6108,48.18874,16.40217,""
47881588,Kathmandu University,kathmandu university,http://en.wikipedia.org/wiki/Kathmandu_University,1863,10376,27.6196,85.5386,grid.429382.6
48843708,Pamukkale University,pamukkale university,http://en.wikipedia.org/wiki/Pamukkale_University,6280,73276,37.7397881,29.10154,grid.411742.5
62325682,Andalusian School of Public Health,andalusian school of public health,http://en.wikipedia.org/wiki/Andalusian_School_of_Public_Health,514,16102,37.1902275,-3.594215,grid.413740.5
71267560,University of Naples Federico II,university of naples federico ii,http://en.wikipedia.org/wiki/University_of_Naples_Federico_II,45976,946363,40.84722,14.25694,grid.4691.a
85507684,Yarmouk University,yarmouk university,http://en.wikipedia.org/wiki/Yarmouk_University,4259,34026,32.5375,35.85556,grid.14440.35
90183372,University of Lorraine,university of lorraine,http://en.wikipedia.org/wiki/University_of_Lorraine,21833,201831,48.69611,6.17667,grid.29172.3f
100357981,Wannan Medical College,wannan medical college,http://en.wikipedia.org/wiki/Wannan_Medical_College,3383,13812,31.35246,118.433128,grid.443626.1
105140100,IMDEA,imdea,http://en.wikipedia.org/wiki/IMDEA,4461,72072,40.562027,-3.688934,grid.429045.e
114131015,Stowers Institute for Medical Research,stowers institute for medical research,http://en.wikipedia.org/wiki/Stowers_Institute_for_Medical_Research,2316,104924,39.1003761,-94.5779343,grid.250820.d
134091588,CareFlight,careflight,http://en.wikipedia.org/wiki/CareFlight,104,1213,-12.4078054,130.877518,""
152815399,Singapore University of Technology and Design,singapore university of technology and design,http://en.wikipedia.org/wiki/Singapore_University_of_Technology_and_Design,5469,64930,1.34010279,103.96376,grid.263662.5
161010349,Atma Jaya Catholic University of Indonesia,atma jaya catholic university of indonesia,http://en.wikipedia.org/wiki/Atma_Jaya_Catholic_University_of_Indonesia,344,681,-6.217686,106.815247,grid.443450.2
162290304,Sant'Anna School of Advanced Studies,sant anna school of advanced studies,http://en.wikipedia.org/wiki/Sant'Anna_School_of_Advanced_Studies,8409,135193,43.72034,10.4028721,grid.263145.7
180726961,Shenzhen University,shenzhen university,http://en.wikipedia.org/wiki/Shenzhen_University,27381,213352,22.5392551,113.933685,grid.263488.3
197185219,Istanbul Kültür University,istanbul kultur university,http://en.wikipedia.org/wiki/Istanbul_Kültür_University,880,10203,40.99111,28.83167,grid.411774.0
200323923,South London and Maudsley NHS Foundation Trust,south london and maudsley nhs foundation trust,http://en.wikipedia.org/wiki/South_London_and_Maudsley_NHS_Foundation_Trust,2857,45876,51.4687271,-0.092638,grid.37640.36
200359443,Malaghan Institute of Medical Research,malaghan institute of medical research,http://en.wikipedia.org/wiki/Malaghan_Institute_of_Medical_Research,578,20488,-41.2910652,174.768372,grid.250086.9
200749728,Pir Mehr Ali Shah Arid Agriculture University,pir mehr ali shah arid agriculture university,http://en.wikipedia.org/wiki/Pir_Mehr_Ali_Shah_Arid_Agriculture_University,1612,12373,33.647,73.083,grid.440552.2
201389808,Josai University,josai university,http://en.wikipedia.org/wiki/Josai_University,2485,30195,35.9325829,139.34166,grid.411949.0
204947315,Far Eastern Federal University,far eastern federal university,http://en.wikipedia.org/wiki/Far_Eastern_Federal_University,4426,16336,43.1178,131.8931,grid.440624.0
249726346,Royal Australasian College of Physicians,royal australasian college of physicians,http://en.wikipedia.org/wiki/Royal_Australasian_College_of_Physicians,167,1389,-33.86478,151.212311,grid.454044.5
1288702032,Ministry of Education,ministry of education,http://en.wikipedia.org/wiki/Ministry_of_Education_(New_Zealand),23850,308262,-41.2756157,174.778778,grid.488641.7
1310342693,Brooklyn Hospital Center,brooklyn hospital center,http://en.wikipedia.org/wiki/Brooklyn_Hospital_Center,950,9654,40.6901,-73.9772,grid.414639.d
1323842372,Rhode Island Department of Health,rhode island department of health,http://en.wikipedia.org/wiki/Rhode_Island_Department_of_Health,533,3957,41.8341179,-71.41432,grid.280336.c
1324434092,William Beaumont Army Medical Center,william beaumont army medical center,http://en.wikipedia.org/wiki/William_Beaumont_Army_Medical_Center,1075,16051,31.8216,-106.4623,grid.417114.6
2799511691,Donald Danforth Plant Science Center,donald danforth plant science center,https://en.wikipedia.org/wiki/Donald_Danforth_Plant_Science_Center,1561,58574,38.67411,-90.39671,grid.34424.35
2799616883,Royal Victoria Regional Health Centre,royal victoria regional health centre,https://en.wikipedia.org/wiki/Royal_Victoria_Regional_Health_Centre,548,6490,44.414,-79.6612,grid.416249.c
2799660017,Royal Surrey County Hospital,royal surrey county hospital,https://en.wikipedia.org/wiki/Royal_Surrey_County_Hospital,3131,55404,51.2405434,-0.60936,grid.416224.7
2800483685,Salt Lake Regional Medical Center,salt lake regional medical center,https://en.wikipedia.org/wiki/Salt_Lake_Regional_Medical_Center,16,584,40.76833,-111.861107,grid.488622.2
2800939219,RIKEN Brain Science Institute,riken brain science institute,https://en.wikipedia.org/wiki/RIKEN_Brain_Science_Institute,4164,139320,35.779,139.612915,grid.474690.8
2801285164,Grantham Hospital,grantham hospital,https://en.wikipedia.org/wiki/Grantham_Hospital,503,9789,22.25108,114.173088,grid.413284.8
2801704036,Manchester Royal Eye Hospital,manchester royal eye hospital,https://en.wikipedia.org/wiki/Manchester_Royal_Eye_Hospital,1098,19723,53.46194,-2.22861,grid.416375.2
2801951336,Washington Hospital,washington hospital,https://en.wikipedia.org/wiki/The_Washington_Hospital,243,3995,40.1839,-80.2464,grid.430578.d
2802582725,Gentofte Hospital,gentofte hospital,https://en.wikipedia.org/wiki/Gentofte_Hospital,2834,56860,55.73917,12.54639,grid.411646.0
2802872610,Hospital Research Foundation,hospital research foundation,https://en.wikipedia.org/wiki/The_Hospital_Research_Foundation,1753,80533,-34.87983,138.536453,grid.479900.3
617233,University of San Carlos,university of san carlos,http://en.wikipedia.org/wiki/University_of_San_Carlos,818,19990,10.29944,123.898888,grid.267101.3
2540865,Institut Français,institut francais,http://en.wikipedia.org/wiki/Institut_Français,11453,187261,48.8545,2.29396152,grid.493290.5
24402780,Danylo Halytsky Lviv National Medical University,danylo halytsky lviv national medical university,http://en.wikipedia.org/wiki/Danylo_Halytsky_Lviv_National_Medical_University,773,3711,49.836,24.049,grid.411517.7
29266178,Mongolian National University,mongolian national university,"",376,2834,47.9232,106.9218,grid.449150.d
35928602,Kyung Hee University,kyung hee university,http://en.wikipedia.org/wiki/Kyung_Hee_University,38548,521447,37.59675,127.051888,grid.289247.2
47853400,Misr International University,misr international university,http://en.wikipedia.org/wiki/Misr_International_University,444,2641,30.1719,31.4917,grid.411810.d
48043334,Austrian Red Cross,austrian red cross,http://en.wikipedia.org/wiki/Austrian_Red_Cross,101,1195,48.20263,16.36842,""
51178685,Institut Henri Poincaré,institut henri poincare,http://en.wikipedia.org/wiki/Institut_Henri_Poincaré,862,11597,48.84472,2.34389,""
52569155,Diabetes UK,diabetes uk,http://en.wikipedia.org/wiki/Diabetes_UK,191,2019,51.54427,-0.160043,grid.453048.e
55741626,Technical University of Crete,technical university of crete,http://en.wikipedia.org/wiki/Technical_University_of_Crete,5449,104669,35.5299,24.0663,grid.6809.7
75350188,Black Hills State University,black hills state university,http://en.wikipedia.org/wiki/Black_Hills_State_University,408,5163,44.49712,-103.872826,grid.253147.6
86826812,JSS Medical College,jss medical college,http://en.wikipedia.org/wiki/JSS_Medical_College,1018,4780,12.3443,76.6516,grid.414778.9
110730038,Mahatma Gandhi College,mahatma gandhi college,http://en.wikipedia.org/wiki/Mahatma_Gandhi_College,133,604,8.5323,76.9429,""
119439378,University of Verona,university of verona,http://en.wikipedia.org/wiki/University_of_Verona,25474,603144,45.43667,11.00361,grid.5611.3
134695357,University of Talca,university of talca,http://en.wikipedia.org/wiki/University_of_Talca,5690,41272,-35.4054,-71.6331,grid.10999.38
150510651,Callaghan Innovation,callaghan innovation,http://en.wikipedia.org/wiki/Callaghan_Innovation,415,6058,-41.2338753,174.9175,grid.418016.a
162577319,University of Texas at Dallas,university of texas at dallas,http://en.wikipedia.org/wiki/University_of_Texas_at_Dallas,32537,846017,32.9876442,-96.7502,grid.267323.1
165891364,Ufuk University,ufuk university,http://en.wikipedia.org/wiki/Ufuk_University,816,5761,39.8265,32.7296257,grid.412829.4
196064397,Ludwig Institute for Cancer Research,ludwig institute for cancer research,http://en.wikipedia.org/wiki/Ludwig_Cancer_Research,10127,738014,50.8379745,4.380922,grid.486806.4
197681013,Paris 12 Val de Marne University,paris 12 val de marne university,http://en.wikipedia.org/wiki/Paris_12_Val_de_Marne_University,1000,6849,48.78806,2.44417,grid.410511.0
260719752,Scotland's Rural College,scotland s rural college,http://en.wikipedia.org/wiki/Scotland's_Rural_College,1670,19029,55.92165,-3.176242,grid.426884.4
1281400175,Oslo University Hospital,oslo university hospital,http://en.wikipedia.org/wiki/Oslo_University_Hospital,19406,355266,59.9486,10.7153,grid.55325.34
1302113299,Babraham Institute,babraham institute,http://en.wikipedia.org/wiki/Babraham_Institute,3764,237171,52.1331,0.20329,grid.418195.0
1309191912,Research Triangle Park,research triangle park,http://en.wikipedia.org/wiki/Research_Triangle_Park,34007,1235655,35.90806,-78.86278,grid.419178.2
2799431996,New York Eye and Ear Infirmary,new york eye and ear infirmary,https://en.wikipedia.org/wiki/New_York_Eye_and_Ear_Infirmary,3031,53007,40.7327576,-73.98428,grid.420243.3
2799759729,Royal Cornwall Hospital,royal cornwall hospital,https://en.wikipedia.org/wiki/Royal_Cornwall_Hospital,1533,58733,50.2667,-5.0916,grid.416116.5
2800255189,Makerere University Walter Reed Project,makerere university walter reed project,https://en.wikipedia.org/wiki/Makerere_University_Walter_Reed_Project,77,867,0.330245,32.61142,grid.452639.f
2800462934,Kitovu Hospital,kitovu hospital,https://en.wikipedia.org/wiki/Kitovu_Hospital,19,44,-0.345,31.7575,grid.461201.0
2800668805,Surrey Memorial Hospital,surrey memorial hospital,https://en.wikipedia.org/wiki/Surrey_Memorial_Hospital,209,2810,49.1757,-122.843,grid.460764.7
2801568770,Mater Misericordiae Hospital,mater misericordiae hospital,https://en.wikipedia.org/wiki/Mater_Hospital_Pimlico,2205,55011,-19.289,146.7872,grid.460774.6
2801577029,North District Hospital,north district hospital,https://en.wikipedia.org/wiki/North_District_Hospital,605,6713,22.4969444,114.124443,grid.490321.d
2801835333,University Hospital of South Manchester NHS Foundation Trust,university hospital of south manchester nhs foundation trust,http://en.wikipedia.org/wiki/University_Hospital_of_South_Manchester_NHS_Foundation_Trust,809,19918,53.3887,-2.2919,grid.5465.2
2802221309,Kettering Medical Center,kettering medical center,https://en.wikipedia.org/wiki/Kettering_Medical_Center,396,9612,39.6971054,-84.1924057,grid.415198.0
2802549562,Rancho Los Amigos National Rehabilitation Center,rancho los amigos national rehabilitation center,https://en.wikipedia.org/wiki/Rancho_Los_Amigos_National_Rehabilitation_Center,350,10478,33.9287071,-118.156357,grid.415702.5
2802835243,Arizona Heart Hospital,arizona heart hospital,https://en.wikipedia.org/wiki/Abrazo_Arizona_Heart_Hospital,45,1517,33.4812775,-112.040115,grid.476887.2
2802921638,Yukon Kuskokwim Health Corporation,yukon kuskokwim health corporation,https://en.wikipedia.org/wiki/Yukon-Kuskokwim_Health_Corporation,72,1977,60.78861,-161.785278,grid.422919.5
13531389,Kilimanjaro Christian Medical College,kilimanjaro christian medical college,http://en.wikipedia.org/wiki/Kilimanjaro_Christian_Medical_University_College,599,8536,-3.32083,37.32972,""
16019930,Saha Institute of Nuclear Physics,saha institute of nuclear physics,http://en.wikipedia.org/wiki/Saha_Institute_of_Nuclear_Physics,7661,110719,22.601,88.4192,grid.473481.d
18014758,Simon Fraser University,simon fraser university,http://en.wikipedia.org/wiki/Simon_Fraser_University,47041,1144139,49.2767639,-122.917953,grid.61971.38
18241798,Lake Erie College of Osteopathic Medicine,lake erie college of osteopathic medicine,http://en.wikipedia.org/wiki/Lake_Erie_College_of_Osteopathic_Medicine,775,6795,42.08046,-80.10345,grid.464623.1
20930688,Royal College of Radiologists,royal college of radiologists,http://en.wikipedia.org/wiki/Royal_College_of_Radiologists,104,1173,51.51618,-0.118648,grid.464682.a
20942203,Hainan University,hainan university,http://en.wikipedia.org/wiki/Hainan_University,8813,41415,20.06056,110.321388,grid.428986.9
70053296,Cherepovets State University,cherepovets state university,http://en.wikipedia.org/wiki/Cherepovets_State_University,313,415,59.1205,37.931,grid.446199.7
85461943,Saveetha University,saveetha university,http://en.wikipedia.org/wiki/Saveetha_University,886,4263,13.0282764,80.01574,grid.412431.1
100135526,Beijing Genomics Institute,beijing genomics institute,http://en.wikipedia.org/wiki/Beijing_Genomics_Institute,521,35431,40.0041275,116.384911,grid.21155.32
117381506,Thiruvalluvar University,thiruvalluvar university,http://en.wikipedia.org/wiki/Thiruvalluvar_University,619,7867,13.02944,79.21,grid.449556.f
118564535,University of Bern,university of bern,http://en.wikipedia.org/wiki/University_of_Bern,61949,1663903,46.95052,7.438109,grid.5734.5
130541836,Beijing Institute of Petrochemical Technology,beijing institute of petrochemical technology,http://en.wikipedia.org/wiki/Beijing_Institute_of_Petrochemical_Technology,1966,9073,39.74596,116.319588,grid.443254.0
145220665,Cornell College,cornell college,http://en.wikipedia.org/wiki/Cornell_College,629,10574,41.92611,-91.42583,grid.254690.c
153470267,Maebashi Institute of Technology,maebashi institute of technology,http://en.wikipedia.org/wiki/Maebashi_Institute_of_Technology,784,7289,36.36444,139.080948,grid.444244.6
